5523,5.60396551,-0.171945263,10/2/15 7:50,1,samsung GT-I9500,"Airport Road, Accra",0
5524,5.604003145,-0.171996979,10/2/15 7:51,1,samsung GT-I9500,"Airport Road, Accra",37.4058
5525,5.60410615,-0.172071026,10/2/15 7:55,1,samsung GT-I9500,"Airport Road, Accra",12.4688
5526,5.604393926,-0.172090032,10/2/15 7:55,1,samsung GT-I9500,"Airport Road, Accra",0
5527,5.604277009,-0.172036553,10/2/15 7:56,1,samsung GT-I9500,"Airport Road, Accra",0
5528,5.600136094,-0.175915126,10/2/15 7:59,1,samsung GT-I9500,"Airport By-Pass Road, Accra",12.4603
5529,5.599993017,-0.175696892,10/2/15 8:05,1,samsung GT-I9500,"Airport By-Pass Road, Accra",NULL
5530,5.599463916,-0.175995035,10/2/15 8:05,1,samsung GT-I9500,"Airport By-Pass Road, Accra",0
5531,5.599447598,-0.176947745,10/2/15 8:05,1,samsung GT-I9500,"North liberation link, Accra",0
5532,5.599037875,-0.176642596,10/2/15 8:05,1,samsung GT-I9500,"North liberation link, Accra",0
5533,5.599742889,-0.178017166,10/2/15 8:05,1,samsung GT-I9500,"North liberation link, Accra",0
5534,5.599667577,-0.178039656,10/2/15 8:05,1,samsung GT-I9500,"North liberation link, Accra",0
5535,5.599966769,-0.178682278,10/2/15 8:07,1,samsung GT-I9500,"Liberation Road, Accra",37.3802
5536,5.599945516,-0.178694354,10/2/15 8:08,1,samsung GT-I9500,"Liberation Road, Accra",37.3801
5537,5.604558045,-0.177715742,10/2/15 8:09,1,samsung GT-I9500,"Liberation Road, Accra",37.4106
5538,5.605712522,-0.177682994,10/2/15 8:10,1,samsung GT-I9500,"Liberation Road, Accra",37.4183
5539,5.608225729,-0.177095195,10/2/15 8:11,1,samsung GT-I9500,"Liberation Road, Accra",37.435
5540,5.614219162,-0.175832552,10/2/15 8:12,1,samsung GT-I9500,"Liberation Road, Accra",37.4747
5541,5.619710822,-0.17624426,10/2/15 8:13,1,samsung GT-I9500,"Liberation Road, Accra",37.5114
5542,5.627365881,-0.176465846,10/2/15 8:15,1,samsung GT-I9500,"Legon East Road, Accra",37.5625
5543,5.628233626,-0.17184988,10/2/15 8:16,1,samsung GT-I9500,"Shiashie Road, Accra",37.5673
5544,5.628658658,-0.167464127,10/2/15 8:17,1,samsung GT-I9500,"Shiashie Road, Accra",37.5693
5545,5.630285266,-0.160003231,10/2/15 8:18,1,samsung GT-I9500,"Shiashie Road, Accra",37.5787
5546,5.63117136,-0.154417579,10/2/15 8:19,1,samsung GT-I9500,"Shiashie Road, Accra",37.5835
5547,5.6674572,-0.193711614,10/2/15 12:25,1,samsung GT-I9500,Haatso-Atomic Road,NULL
5548,5.66746048,-0.198193143,10/2/15 12:27,1,samsung GT-I9500,"Haatso-Atomic Road, Haatso",37.8346
5549,5.667422471,-0.201699741,10/2/15 12:28,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",0
